"Female" "PC" "Clm_Count" "Exp_weights" "NCD" "AgeCat" "VAgeCat"
"4608" 0 1 0 0.914442163 50 6 0
"4609" 1 1 0 0.084873374 50 3 0
"4610" 1 1 0 0.41889117 50 4 0
"4611" 0 1 0 0.917180014 50 5 0
"4612" 1 1 0 0.084873374 50 3 0
"4613" 1 1 0 0.914442163 50 4 0
"4614" 0 1 0 0.914442163 50 3 2
"4615" 0 1 0 0.405201917 50 4 0
"4616" 0 1 0 0.914442163 30 4 0
"4617" 1 1 0 0.914442163 20 3 0
"4618" 0 1 0 0.314852841 20 4 0
"4619" 0 1 0 0.101300479 20 3 0
"4620" 0 1 0 0.314852841 10 3 0
"4621" 0 1 0 0.41889117 50 3 2
"4622" 1 1 0 0.898015058 20 4 0
"4623" 0 1 0 0.900752909 50 4 0
"4624" 1 1 0 0.898015058 50 4 0
"4625" 0 1 0 0.41889117 50 4 0
"4626" 0 1 0 0.27926078 0 3 0
"4627" 0 1 0 0.164271047 0 3 0
"4628" 1 1 0 0.914442163 50 4 0
"4629" 0 1 0 0.052019165 0 3 0
"4630" 0 1 0 0.914442163 20 3 0
"4631" 0 1 0 0.887063655 50 4 0
"4632" 1 1 0 0.298425736 10 4 0
"4633" 0 1 0 0.914442163 30 4 0
"4634" 0 1 0 0.043805613 0 3 0
"4635" 1 1 0 0.837782341 50 5 2
"4636" 0 1 0 0.082135524 40 3 0
"4637" 0 1 0 0.142368241 0 3 0
"4638" 0 1 0 0.084873374 20 6 0
"4639" 0 1 0 0.167008898 0 5 0
"4640" 0 1 1 0.837782341 50 4 6
"4641" 0 1 0 0.837782341 50 3 2
"4642" 0 1 0 0.837782341 50 4 2
"4643" 0 1 0 0.837782341 40 4 0
"4644" 1 1 0 0.202600958 0 2 0
"4645" 0 1 0 0.837782341 50 4 0
"4646" 0 1 0 0.837782341 40 3 0
"4647" 0 1 0 0.238193019 10 4 0
"4648" 1 1 0 0.837782341 0 3 0
"4649" 1 1 0 0.668035592 0 3 0
"4650" 0 1 0 0.046543463 40 2 0
"4651" 0 1 0 0.429842574 0 3 0
"4652" 1 1 0 0.837782341 50 4 2
"4653" 0 1 0 0.837782341 50 3 0
"4654" 0 1 0 0.084873374 50 4 0
"4655" 0 1 0 0.084873374 50 4 0
"4656" 1 1 0 0.309377139 20 3 0
"4657" 0 1 0 0.837782341 10 3 0
"4658" 0 1 0 0.837782341 20 3 2
"4659" 0 1 0 0.334017796 50 4 0
"4660" 0 1 1 0.449007529 50 4 0
"4661" 0 1 0 0.83504449 10 4 2
"4662" 0 1 0 0.79945243 0 5 0
"4663" 0 1 0 0.62422998 10 3 0
"4664" 0 1 0 0.273785079 20 3 2
"4665" 0 1 0 0.810403833 40 4 2
"4666" 0 1 0 0.334017796 20 4 0
"4667" 0 1 0 0.837782341 50 4 0
"4668" 0 1 0 0.602327173 0 4 2
"4669" 1 1 0 0.334017796 20 4 2
"4670" 0 1 0 0.87063655 10 3 2
"4671" 0 1 0 0.260095825 30 3 2
"4672" 0 1 0 0.79945243 50 5 2
"4673" 0 1 0 0.314852841 0 5 0
"4674" 1 1 0 0.377823409 50 4 2
"4675" 0 1 0 0.238193019 0 3 0
"4676" 0 1 0 0.128678987 50 5 2
"4677" 0 1 0 0.837782341 20 4 2
"4678" 0 1 0 0.837782341 20 4 2
"4679" 0 1 0 0.791238878 0 5 0
"4680" 0 1 0 0.681724846 0 4 2
"4681" 0 1 0 0.840520192 0 4 2
"4682" 0 1 0 0.334017796 20 5 6
"4683" 0 1 0 0.971937029 40 3 0
"4684" 1 1 0 0.791238878 50 6 0
"4685" 1 1 0 0.498288843 30 3 2
"4686" 0 1 0 0.840520192 20 6 0
"4687" 0 1 1 0.837782341 20 3 2
"4688" 0 1 0 0.427104723 0 4 2
"4689" 1 1 0 0.334017796 20 4 0
"4690" 0 1 0 0.752908967 40 3 2
"4691" 0 1 0 0.752908967 50 4 2
"4692" 0 1 0 0.752908967 50 4 2
"4693" 0 1 0 0.583162218 50 3 0
"4694" 0 1 0 0.76386037 10 3 0
"4695" 0 1 1 0.873374401 0 3 2
"4696" 0 1 1 0.752908967 50 6 2
"4697" 1 1 0 0.752908967 50 5 2
"4698" 0 1 1 0.752908967 0 5 2
"4699" 1 1 0 0.254620123 0 3 0
"4700" 0 1 0 0.670773443 50 4 0
"4701" 0 1 0 0.681724846 0 3 2
"4702" 0 1 1 0.752908967 50 4 2
"4703" 0 1 0 0.501026694 40 3 2
"4704" 0 1 1 0.720054757 0 5 2
"4705" 0 1 0 0.410677618 50 4 0
"4706" 0 1 0 0.703627652 0 4 2
"4707" 0 1 0 0.750171116 0 3 2
"4708" 0 1 0 0.752908967 50 4 0
"4709" 1 1 0 0.706365503 0 4 2
"4710" 1 1 0 0.703627652 50 4 0
"4711" 0 1 0 0.703627652 50 3 0
"4712" 0 1 0 0.687200548 50 4 2
"4713" 0 1 0 0.700889802 0 3 2
"4714" 1 1 1 0.856947296 0 5 0
"4715" 0 1 0 0.76659822 10 3 0
"4716" 0 1 0 0.479123888 0 4 2
"4717" 1 1 0 0.670773443 20 5 2
"4718" 1 1 0 0.670773443 40 4 2
"4719" 1 1 1 0.960985626 0 3 0
"4720" 0 1 0 0.251882272 10 3 0
"4721" 0 1 0 0.670773443 50 4 2
"4722" 0 1 0 0.673511294 20 3 2
"4723" 0 1 0 0.777549624 0 3 0
"4724" 1 1 0 0.752908967 10 3 2
"4725" 0 1 0 0.665297741 20 3 2
"4726" 1 1 0 0.662559891 40 3 0
"4727" 0 1 0 0.153319644 10 3 2
"4728" 0 1 1 0.561259411 0 3 2
"4729" 1 1 0 0.670773443 50 4 2
"4730" 0 1 1 0.090349076 0 3 0
"4731" 0 1 0 0.752908967 20 3 0
"4732" 0 1 0 0.095824778 0 3 2
"4733" 1 1 0 0.670773443 50 4 0
"4734" 0 1 0 0.125941136 0 4 0
"4735" 0 1 0 0.128678987 10 3 2
"4736" 0 1 0 0.670773443 20 3 2
"4737" 0 1 0 0.610540726 20 4 2
"4738" 0 1 0 0.205338809 20 3 2
"4739" 0 1 0 0.588637919 10 3 0
"4740" 1 1 0 0.585900068 20 3 2
"4741" 0 1 1 0.752908967 20 3 2
"4742" 0 1 0 0.752908967 40 5 0
"4743" 0 1 0 0.585900068 50 4 2
"4744" 0 1 0 0.131416838 20 5 2
"4745" 0 1 0 0.752908967 20 3 2
"4746" 0 1 0 0.167008898 30 4 0
"4747" 0 1 0 0.558521561 20 5 2
"4749" 0 1 0 0.084873374 20 5 2
"4750" 0 1 0 0.186173854 0 3 2
"4751" 0 1 0 0.492813142 20 3 2
"4752" 0 1 0 0.585900068 0 3 2
"4753" 0 1 0 0.752908967 10 3 0
"4754" 0 1 0 0.585900068 50 4 2
"4755" 1 1 0 0.224503765 20 4 0
"4756" 0 1 0 0.490075291 50 5 0
"4757" 0 1 0 0.325804244 10 4 2
"4758" 0 1 0 0.503764545 20 4 2
"4759" 0 1 0 0.306639288 20 3 2
"4760" 0 1 0 0.043805613 0 4 2
"4761" 0 1 0 0.084873374 20 4 2
"4762" 0 1 0 0.503764545 20 5 2
"4763" 0 1 0 0.503764545 50 4 2
"4764" 0 1 0 0.752908967 50 4 2
"4765" 0 1 1 0.503764545 20 4 2
"4766" 0 1 2 0.999315537 10 3 2
"4767" 0 1 0 0.498288843 50 3 2
"4768" 0 1 0 0.752908967 30 3 2
"4769" 1 1 0 0.503764545 20 3 2
"4770" 0 1 0 0.706365503 50 5 2
"4771" 0 1 0 0.495550993 10 2 2
"4772" 0 1 0 0.498288843 50 4 2
"4773" 0 1 0 0.454483231 40 3 1
"4774" 1 1 0 0.388774812 0 3 2
"4775" 0 1 1 0.503764545 0 3 2
"4776" 0 1 0 0.481861739 40 4 2
"4777" 0 1 0 0.479123888 20 5 0
"4778" 0 1 0 0.503764545 20 3 2
"4779" 0 1 1 0.503764545 50 5 2
"4780" 0 1 0 0.503764545 30 3 2
"4781" 0 1 0 0.506502396 0 3 2
"4782" 0 1 0 0.503764545 20 2 2
"4783" 0 1 0 0.503764545 0 3 2
"4784" 0 1 0 0.479123888 0 4 0
"4785" 0 1 0 0.251882272 0 5 2
"4786" 0 1 0 0.41889117 40 3 2
"4787" 0 1 0 0.503764545 0 3 2
"4788" 1 1 0 0.605065024 0 3 2
"4789" 0 1 0 0.999315537 20 3 2
"4790" 0 1 0 0.169746749 50 5 2
"4791" 1 1 0 0.41889117 50 4 2
"4792" 0 1 0 1 0 3 0
"4793" 0 1 0 0.41889117 10 3 2
"4795" 0 1 0 0.41889117 40 3 2
"4796" 0 1 0 0.41889117 0 2 2
"4797" 0 1 0 0.48733744 50 4 2
"4798" 0 1 0 0.41889117 50 4 2
"4799" 0 1 0 0.41889117 10 3 2
"4800" 1 1 0 0.733744011 50 4 0
"4801" 0 1 0 0.982888433 50 4 2
"4802" 0 1 0 0.41889117 50 6 2
"4803" 0 1 0 0.41889117 20 4 2
"4804" 0 1 0 0.41889117 20 4 2
"4805" 1 1 0 0.41889117 50 3 2
"4806" 0 1 0 0.41889117 20 3 2
"4807" 1 1 0 0.733744011 50 4 2
"4808" 0 1 0 0.684462697 0 2 0
"4809" 1 1 0 0.405201917 20 4 2
"4810" 0 1 1 0.941820671 0 4 2
"4811" 0 1 0 0.407939767 50 4 2
"4812" 0 1 0 0.271047228 50 4 2
"4813" 1 1 0 0.41889117 10 3 2
"4814" 0 1 0 0.41615332 10 4 2
"4815" 0 1 0 0.350444901 40 4 2
"4816" 0 1 0 0.41889117 50 3 2
"4817" 1 1 0 0.334017796 50 3 2
"4818" 0 1 0 0.470910335 50 3 2
"4819" 0 1 0 0.41889117 0 5 2
"4820" 0 1 0 0.331279945 50 5 2
"4821" 1 1 1 0.314852841 50 5 2
"4822" 0 1 0 0.334017796 50 4 2
"4823" 0 1 0 0.334017796 10 3 2
"4824" 0 1 0 0.334017796 20 4 2
"4825" 0 1 0 0.394250513 50 4 2
"4826" 0 1 0 0.334017796 50 6 2
"4827" 0 1 0 0.334017796 50 5 2
"4828" 0 1 0 0.235455168 0 3 2
"4829" 0 1 0 0.032854209 0 3 6
"4830" 0 1 0 0.454483231 0 3 2
"4831" 0 1 0 0.334017796 40 4 2
"4832" 1 1 0 0.041067762 40 4 2
"4833" 0 1 0 0.511978097 0 5 0
"4834" 0 1 0 0.334017796 30 6 2
"4835" 0 1 0 0.334017796 30 3 2
"4836" 0 1 0 0.65982204 50 4 2
"4837" 0 1 0 0.45174538 50 5 2
"4838" 0 1 0 0.317590691 30 4 2
"4839" 0 1 0 0.306639288 20 4 2
"4840" 1 1 0 0.947296372 30 3 0
"4841" 0 1 0 0.407939767 10 3 2
"4842" 0 1 1 0.41615332 50 6 2
"4843" 0 1 0 0.306639288 50 5 2
"4844" 0 1 0 0.334017796 40 4 2
"4845" 1 1 0 0.334017796 0 3 2
"4846" 0 1 0 0.334017796 20 2 2
"4848" 0 1 0 0.388774812 50 4 2
"4849" 0 1 0 0.334017796 30 3 2
"4850" 1 1 0 0.301163587 50 6 2
"4851" 0 1 0 0.306639288 20 3 2
"4852" 0 1 0 0.005475702 50 3 2
"4853" 1 1 0 0.281998631 10 3 2
"4854" 0 1 0 0.295687885 50 4 2
"4855" 0 1 0 0.914442163 10 3 2
"4856" 1 1 0 0.268309377 20 4 2
"4858" 0 1 0 0.38329911 0 3 2
"4859" 0 1 0 0.31211499 50 3 2
"4860" 1 1 0 0.407939767 20 4 2
"4861" 0 1 0 0.251882272 50 4 2
"4862" 1 1 0 0.251882272 20 3 2
"4863" 0 1 0 0.084873374 50 4 0
"4864" 0 1 1 0.377823409 0 3 2
"4865" 0 1 0 0.254620123 20 4 2
"4866" 1 1 0 0.533880904 10 3 2
"4867" 1 1 0 0.265571526 10 2 2
"4868" 0 1 0 0.17522245 50 4 2
"4869" 0 1 0 0.106776181 20 6 2
"4870" 0 1 0 0.769336071 0 5 2
"4871" 0 1 0 0.65982204 0 6 2
"4872" 1 1 0 0.251882272 50 5 2
"4873" 1 1 0 0.377823409 50 4 2
"4874" 0 1 0 0.229979466 50 4 2
"4875" 0 1 0 0.640657084 10 6 2
"4876" 0 1 0 0.186173854 0 3 2
"4877" 0 1 0 0.251882272 50 4 2
"4878" 0 1 0 0.251882272 50 4 2
"4879" 0 1 0 0.377823409 0 3 2
"4880" 0 1 0 0.635181383 50 3 0
"4881" 0 1 0 0.167008898 10 4 2
"4882" 0 1 0 0.251882272 50 4 2
"4883" 1 1 0 0.205338809 20 4 2
"4884" 0 1 0 0.722792608 30 3 2
"4885" 0 1 2 0.780287474 10 3 2
"4886" 0 1 0 0.673511294 40 4 2
"4887" 0 1 0 0.251882272 50 3 2
"4888" 0 1 0 0.142368241 30 3 2
"4889" 0 1 0 0.410677618 0 2 2
"4890" 1 1 0 0.084873374 50 4 0
"4891" 0 1 0 0.167008898 50 3 2
"4892" 0 1 0 0.41889117 20 5 0
"4893" 0 1 0 0.372347707 0 5 2
"4894" 0 1 0 0.106776181 30 4 2
"4895" 0 1 0 0.084873374 20 4 2
"4896" 0 1 0 0.167008898 30 3 2
"4897" 0 1 0 0.41889117 50 3 2
"4898" 0 1 0 0.167008898 50 3 2
"4899" 0 1 1 0.908966461 20 3 2
"4900" 0 1 0 0.999315537 20 4 2
"4901" 1 1 1 0.52019165 20 3 2
"4902" 0 1 0 0.818617385 50 5 0
"4903" 0 1 0 0.167008898 50 4 2
"4904" 0 1 0 0.098562628 50 5 2
"4905" 1 1 0 0.167008898 40 4 2
"4906" 0 1 0 0.670773443 0 4 2
"4907" 1 1 0 0.793976728 0 3 2
"4908" 0 1 0 0.41889117 40 4 2
"4909" 0 1 0 0.739219713 0 4 2
"4910" 0 1 0 0.536618754 30 3 2
"4911" 0 1 0 0.167008898 40 3 2
"4912" 0 1 0 0.167008898 20 4 2
"4913" 0 1 0 0.301163587 0 3 2
"4914" 0 1 0 0.158795346 30 5 2
"4915" 0 1 0 0.032854209 0 3 2
"4916" 0 1 0 0.147843943 50 4 2
"4917" 0 1 0 0.796714579 20 4 0
"4918" 0 1 0 0.167008898 50 4 2
"4919" 0 1 0 0.153319644 0 4 2
"4920" 1 1 0 0.147843943 50 4 2
"4921" 1 1 0 0.158795346 10 3 0
"4922" 0 1 0 0.128678987 50 4 2
"4923" 0 1 0 0.167008898 40 4 2
"4924" 0 1 1 0.777549624 20 3 2
"4925" 0 1 0 0.125941136 40 3 2
"4926" 0 1 0 0.084873374 10 3 0
"4927" 0 1 0 0.6954141 50 4 2
"4928" 0 1 0 0.167008898 20 3 2
"4929" 0 1 0 0.41615332 30 5 2
"4930" 1 1 0 0.109514032 20 3 2
"4931" 0 1 0 0.999315537 40 4 2
"4932" 0 1 0 0.120465435 50 5 2
"4933" 1 1 0 0.167008898 50 4 2
"4934" 1 1 0 0.084873374 20 3 2
"4935" 0 1 1 0.41889117 10 5 2
"4936" 0 1 0 0.509240246 0 4 0
"4937" 1 1 0 0.084873374 40 3 2
"4938" 0 1 0 0.361396304 20 3 2
"4939" 0 1 0 0.082135524 50 4 2
"4940" 1 1 0 0.062970568 0 4 2
"4941" 0 1 0 0.084873374 30 4 2
"4942" 0 1 0 0.257357974 0 3 2
"4943" 0 1 0 0.084873374 30 4 2
"4944" 1 1 0 0.334017796 10 4 0
"4945" 1 1 0 0.084873374 30 5 2
"4946" 1 1 0 0.41889117 40 4 2
"4947" 0 1 0 0.073921971 40 4 2
"4948" 1 1 0 0.043805613 40 3 2
"4949" 0 1 0 0.167008898 50 3 0
"4950" 1 1 0 0.084873374 10 6 2
"4951" 0 1 0 0.084873374 20 4 2
"4952" 0 1 0 0.621492129 50 4 2
"4953" 0 1 0 0.229979466 30 3 2
"4954" 0 1 0 0.084873374 50 6 2
"4955" 0 1 0 0.084873374 20 5 2
"4956" 0 1 0 0.016427105 20 4 2
"4957" 0 1 0 0.999315537 10 2 2
"4958" 0 1 0 0.996577687 0 3 2
"4959" 0 1 0 0.082135524 50 4 2
"4960" 0 1 0 0.084873374 20 3 2
"4961" 0 1 0 0.999315537 50 5 2
"4962" 1 1 0 0.084873374 30 3 2
"4963" 0 1 0 0.52019165 30 5 2
"4964" 0 1 0 0.996577687 50 4 2
"4965" 0 1 1 0.999315537 50 4 2
"4966" 0 1 0 0.388774812 40 3 2
"4967" 0 1 0 0.465434634 0 3 2
"4968" 0 1 0 0.999315537 10 3 2
"4969" 0 1 1 0.999315537 10 3 2
"4970" 0 1 0 0.468172485 30 4 2
"4971" 0 1 0 0.999315537 50 4 2
"4972" 0 1 0 0.999315537 10 4 2
"4973" 0 1 0 0.985626283 50 4 2
"4974" 0 1 0 0.837782341 40 4 2
"4975" 0 1 0 0.999315537 0 5 2
"4976" 0 1 0 0.999315537 50 3 2
"4977" 0 1 0 0.41615332 50 4 2
"4978" 0 1 0 0.216290212 10 3 2
"4979" 0 1 0 0.084873374 20 4 2
"4980" 0 1 0 0.999315537 40 3 2
"4981" 1 1 0 0.41615332 40 3 2
"4982" 0 1 0 0.898015058 30 3 2
"4983" 0 1 0 0.985626283 50 4 2
"4984" 0 1 0 0.980150582 50 4 2
"4985" 1 1 0 1 40 4 0
"4986" 0 1 0 0.914442163 50 3 2
"4987" 0 1 0 0.446269678 10 3 2
"4988" 0 1 0 1 50 4 2
"4989" 0 1 0 0.076659822 20 4 2
"4990" 1 1 0 0.966461328 30 3 2
"4991" 0 1 0 0.999315537 10 5 2
"4992" 0 1 0 0.958247776 0 2 2
"4993" 0 1 0 0.654346338 10 2 2
"4994" 0 1 0 0.999315537 10 5 2
"4995" 0 1 0 0.958247776 50 5 2
"4996" 0 1 1 0.971937029 10 4 2
"4997" 0 1 1 0.999315537 10 5 1
"4998" 0 1 0 0.960985626 40 4 2
"4999" 0 1 0 0.413415469 50 4 0
"5000" 1 1 0 0.098562628 0 3 2
"5001" 1 1 0 0.947296372 30 3 2
"5002" 0 1 0 0.473648186 50 3 0
"5003" 0 1 0 0.93908282 10 3 2
"5004" 0 1 1 0.503764545 10 3 2
"5005" 1 1 1 0.999315537 0 3 2
"5006" 0 1 0 0.465434634 50 4 2
"5007" 0 1 1 0.999315537 0 4 2
"5008" 0 1 0 0.944558522 50 4 2
"5009" 0 1 0 0.271047228 20 3 2
"5010" 0 1 0 0.950034223 20 3 1
"5011" 1 1 0 0.229979466 0 4 1
"5012" 0 1 0 0.999315537 30 4 2
"5013" 1 1 0 0.755646817 0 4 2
"5014" 0 1 0 0.999315537 50 4 2
"5015" 0 1 0 0.914442163 20 3 2
"5016" 0 1 0 0.941820671 50 3 2
"5017" 0 1 0 0.224503765 40 3 2
"5018" 0 1 0 0.621492129 20 3 2
"5019" 0 1 0 0.698151951 10 3 2
"5020" 1 1 0 0.136892539 10 3 1
"5021" 0 1 0 0.889801506 40 4 2
"5022" 0 1 0 0.936344969 10 3 2
"5023" 1 1 0 0.911704312 0 4 2
"5024" 0 1 1 0.503764545 10 3 2
"5025" 0 1 1 0.914442163 10 3 2
"5026" 0 1 0 0.914442163 30 5 2
"5027" 1 1 0 0.914442163 50 5 2
"5028" 0 1 0 0.999315537 50 4 2
"5029" 0 1 0 0.914442163 50 4 2
"5030" 0 1 1 0.914442163 10 4 2
"5031" 0 1 0 0.563997262 50 4 1
"5032" 0 1 0 0.372347707 50 3 2
"5033" 0 1 0 0.908966461 50 4 2
"5035" 0 1 0 0.914442163 50 5 2
"5036" 0 1 1 0.914442163 10 3 2
"5037" 0 1 0 0.917180014 50 4 2
"5038" 0 1 0 0.914442163 50 3 2
"5039" 0 1 0 0.41889117 0 3 2
"5040" 0 1 0 0.914442163 0 3 2
"5041" 0 1 0 0.914442163 0 5 2
"5042" 0 1 0 0.084873374 0 4 2
"5043" 0 1 0 0.062970568 50 4 2
"5044" 0 1 0 0.462696783 0 3 1
"5045" 0 1 0 0.914442163 30 7 2
"5046" 0 1 0 0.41889117 50 4 2
"5047" 1 1 0 0.057494867 20 3 2
"5048" 1 1 0 0.090349076 20 3 1
"5049" 0 1 1 0.331279945 0 3 2
"5050" 0 1 0 0.060232717 50 5 2
"5051" 0 1 0 0.980150582 30 3 2
"5052" 1 1 0 0.769336071 50 3 2
"5053" 0 1 0 0.914442163 10 3 2
"5054" 0 1 0 0.914442163 20 3 1
"5055" 1 1 0 0.320328542 40 3 2
"5056" 0 1 0 0.084873374 10 4 2
"5057" 0 1 0 0.845995893 40 5 2
"5058" 0 1 0 0.837782341 10 5 2
"5059" 1 1 0 0.837782341 40 3 2
"5060" 0 1 0 0.837782341 50 4 2
"5061" 0 1 0 0.83504449 10 2 2
"5062" 1 1 0 0.829568789 10 3 1
"5063" 0 1 0 0.752908967 10 3 2
"5064" 0 1 0 0.334017796 0 4 2
"5065" 0 1 0 0.832306639 30 3 1
"5066" 0 1 0 0.167008898 10 4 0
"5067" 0 1 0 0.251882272 10 3 2
"5068" 0 1 0 0.837782341 30 3 2
"5069" 0 1 0 0.837782341 50 5 2
"5070" 1 1 0 0.837782341 10 3 2
"5071" 0 1 0 0.169746749 0 3 2
"5072" 0 1 0 0.796714579 50 3 2
"5073" 0 1 0 0.106776181 0 3 2
"5074" 0 1 0 0.334017796 50 5 2
"5075" 0 1 0 0.826830938 10 6 2
"5076" 0 1 1 0.837782341 20 3 2
"5077" 0 1 0 0.084873374 30 4 2
"5078" 0 1 0 0.837782341 50 5 2
"5079" 0 1 1 0.83504449 40 3 2
"5080" 0 1 0 0.826830938 50 4 2
"5081" 1 1 0 0.815879535 10 4 2
"5082" 0 1 0 0.837782341 10 3 2
"5083" 0 1 0 0.837782341 0 4 2
"5084" 1 1 0 0.837782341 50 3 2
"5085" 1 1 0 0.947296372 50 4 2
"5086" 0 1 0 0.837782341 30 4 2
"5087" 0 1 0 0.481861739 0 4 2
"5088" 0 1 0 0.815879535 40 4 1
"5089" 0 1 0 0.83504449 30 5 1
"5090" 0 1 0 0.914442163 50 4 0
"5091" 0 1 0 0.815879535 20 4 2
"5092" 0 1 1 0.837782341 50 3 2
"5093" 0 1 1 0.432580424 50 6 1
"5094" 0 1 0 0.717316906 50 4 2
"5095" 0 1 1 0.837782341 50 4 2
"5096" 0 1 0 0.848733744 50 5 2
"5097" 1 1 0 0.826830938 10 3 2
"5098" 0 1 0 0.714579055 0 5 0
"5099" 0 1 1 0.334017796 0 3 2
"5100" 1 1 0 0.024640657 0 4 2
"5101" 0 1 0 0.813141684 10 3 2
"5102" 0 1 0 0.084873374 50 5 2
"5103" 0 1 0 0.752908967 10 3 2
"5104" 0 1 1 0.752908967 40 3 2
"5105" 0 1 0 0.752908967 10 3 2
"5106" 0 1 0 0.580424367 30 3 1
"5108" 0 1 0 0.837782341 0 4 1
"5109" 0 1 0 0.049281314 20 4 2
"5110" 0 1 0 0.752908967 10 4 2
"5111" 0 1 0 0.728268309 50 3 1
"5112" 1 1 0 0.752908967 20 3 2
"5113" 1 1 1 0.752908967 50 4 2
"5114" 0 1 0 0.752908967 20 3 2
"5115" 0 1 0 0.752908967 40 4 2
"5116" 1 1 0 0.752908967 30 4 2
"5117" 0 1 0 0.752908967 0 5 2
"5118" 0 1 0 0.082135524 30 2 2
"5119" 0 1 0 0.752908967 10 6 1
"5120" 0 1 0 0.271047228 0 6 0
"5121" 1 1 0 0.914442163 10 3 2
"5122" 0 1 0 0.490075291 10 4 2
"5123" 0 1 0 0.752908967 30 4 2
"5124" 1 1 0 0.733744011 10 3 1
"5125" 0 1 0 0.678986995 10 3 1
"5126" 1 1 0 0.752908967 50 6 1
"5127" 0 1 0 0.528405202 30 3 1
"5128" 0 1 1 0.752908967 20 4 2
"5129" 0 1 0 0.057494867 40 5 1
"5131" 0 1 1 0.670773443 30 3 1
"5132" 0 1 0 0.355920602 10 5 1
"5133" 0 1 0 0.698151951 10 2 1
"5134" 0 1 0 0.711841205 50 6 1
"5135" 0 1 0 0.213552361 10 3 2
"5136" 1 1 0 0.31211499 0 2 2
"5137" 0 1 0 0.670773443 50 4 1
"5138" 0 1 0 0.654346338 0 2 1
"5139" 0 1 0 0.167008898 10 2 1
"5140" 1 1 0 0.032854209 30 3 1
"5141" 0 1 0 0.670773443 10 3 1
"5142" 0 1 0 0.662559891 10 4 2
"5143" 0 1 0 0.908966461 40 2 2
"5144" 0 1 1 0.670773443 50 4 1
"5145" 0 1 0 0.670773443 40 4 1
"5146" 0 1 0 0.670773443 10 3 2
"5147" 0 1 1 0.281998631 0 3 2
"5148" 0 1 0 0.134154689 50 4 1
"5149" 1 1 0 0.752908967 10 4 1
"5150" 0 1 0 0.637919233 50 4 1
"5151" 1 1 1 0.662559891 50 3 2
"5152" 0 1 1 0.670773443 30 4 2
"5153" 0 1 0 0.090349076 0 3 2
"5154" 0 1 0 0.670773443 0 5 2
"5155" 0 1 0 0.670773443 50 6 2
"5156" 0 1 0 0.052019165 50 4 2
"5157" 0 1 1 0.752908967 30 5 2
"5158" 0 1 0 0.651608487 50 4 2
"5159" 0 1 1 0.670773443 10 4 2
"5160" 1 1 0 0.670773443 0 4 1
"5161" 0 1 0 0.670773443 30 4 2
"5162" 1 1 0 0.958247776 0 4 2
"5163" 0 1 0 0.637919233 20 4 1
"5164" 0 1 0 0.65982204 50 4 1
"5165" 0 1 0 0.635181383 10 4 1
"5166" 1 1 0 0.621492129 50 4 1
"5167" 0 1 0 0.563997262 50 4 1
"5168" 0 1 0 0.577686516 30 3 0
"5169" 0 1 0 0.607802875 0 3 2
"5170" 0 1 0 0.167008898 20 4 2
"5171" 0 1 0 0.599589322 0 3 0
"5172" 0 1 1 0.585900068 50 4 1
"5173" 0 1 0 0.043805613 0 4 2
"5174" 0 1 0 0.084873374 0 3 0
"5175" 0 1 0 0.008213552 50 4 1
"5176" 0 1 0 0.585900068 30 3 1
"5177" 0 1 0 0.643394935 40 3 1
"5178" 0 1 0 0.580424367 40 3 1
"5179" 1 1 0 0.336755647 0 3 1
"5180" 1 1 0 0.183436003 30 4 1
"5181" 1 1 0 0.438056126 10 3 2
"5182" 0 1 0 0.424366872 0 2 1
"5183" 0 1 1 0.635181383 50 4 0
"5184" 0 1 1 0.585900068 10 3 1
"5185" 1 1 1 0.583162218 10 5 1
"5186" 0 1 0 0.585900068 10 4 2
"5187" 0 1 0 0.084873374 20 7 2
"5188" 0 1 0 0.566735113 0 3 2
"5189" 0 1 0 0.566735113 50 4 1
"5190" 1 1 0 0.287474333 20 3 1
"5191" 0 1 1 0.043805613 10 3 2
"5192" 0 1 0 0.284736482 10 3 1
"5193" 1 1 0 0.084873374 20 5 1
"5194" 0 1 0 0.468172485 40 3 1
"5195" 1 1 1 0.728268309 0 4 1
"5196" 0 1 0 0.585900068 10 4 1
"5197" 0 1 1 0.544832307 50 6 1
"5198" 1 1 0 0.147843943 0 2 1
"5199" 0 1 0 0.585900068 0 5 0
"5200" 0 1 0 0.583162218 0 2 1
"5201" 0 1 0 0.517453799 10 3 0
"5203" 0 1 0 0.1724846 10 4 1
"5204" 0 1 0 0.503764545 50 4 1
"5205" 0 1 0 0.506502396 0 3 1
"5206" 1 1 0 0.673511294 0 3 1
"5207" 0 1 0 0.503764545 10 3 1
"5208" 0 1 0 0.334017796 10 2 0
"5209" 0 1 0 0.824093087 0 3 1
"5210" 0 1 1 0.188911704 30 4 2
"5211" 0 1 0 0.684462697 10 5 2
"5212" 0 1 0 0.503764545 0 3 1
"5213" 0 1 0 0.503764545 30 4 1
"5214" 0 1 0 0.503764545 50 4 1
"5215" 0 1 0 0.060232717 0 4 1
"5216" 0 1 0 0.501026694 30 3 1
"5217" 0 1 0 0.13963039 50 3 1
"5218" 0 1 0 0.287474333 10 2 1
"5219" 0 1 2 0.720054757 10 3 0
"5220" 0 1 0 0.503764545 40 4 1
"5221" 0 1 0 0.676249144 10 5 2
"5222" 0 1 0 0.156057495 50 3 1
